"X","TIMESTAMP","RECORD","sensornode","airtemp_Max","airtemp_TMx","airtemp_Min","airtemp_TMn","airtemp_Avg","rh_Max","rh_TMx","rh_Min","rh_TMn","rh_Avg","soiltemp_5cm_Avg","soiltemp_30cm_Avg","vwca_5cm_Avg","vwca_30cm_Avg","vwcb_5cm_Avg","vwcb_30cm_Avg","vwcc_5cm_Avg","vwcc_30cm_Avg","ppt_Tot","ppt2_Tot","dts","dts_Min","panltemp","battvolt_Min","airtemp_Std","rh_Std","soiltemp_5cm_Std","soiltemp_30cm_Std","vwca_5cm_Std","vwca_30cm_Std","vwcb_5cm_Std","vwcb_30cm_Std","vwcc_5cm_Std","vwcc_30cm_Std","ppt_Std","ppt2_Std","dts_Std"
31939,"2018-08-15 07:10:00",28496,9,9.36,"2018-08-15 07:02:15",8.64,"2018-08-15 07:08:15",8.97,40.59,"2018-08-15 07:04:50",34.44,"2018-08-15 07:01:35",38.31,6.707,10.04,0.082,0.104,0.108,0.096,0.058,0.036,0,0,2556,2554,10.25,12.54,0.25,1.81,0,0.048,0,0,0,0,0,0,0,0,1.431
31662,"2018-08-13 09:00:00",28219,9,15.32,"2018-08-13 08:57:05",14.38,"2018-08-13 08:50:15",14.8,30.23,"2018-08-13 08:56:35",25.6,"2018-08-13 08:57:15",27.76,10.08,10.28,0.099,0.11,0.111,0.096,0.067,0.046,0,0,2576,2572,23.18,13.46,0.233,0.855,0.127,0,0,0.001,0,0,0,0,0,0,3.126
26186,"2018-07-06 08:20:00",22743,9,14.77,"2018-07-06 08:12:15",14.26,"2018-07-06 08:15:55",14.54,48.25,"2018-07-06 08:19:25",39.09,"2018-07-06 08:12:20",42.19,8.13,7.908,0.086,0.249,0.114,0.113,0.078,0.05,0,0,2569,2562,22.75,12.26,0.147,1.897,0.168,0.082,0.001,0,0,0,0,0,0,0,1.627
26547,"2018-07-08 20:30:00",23104,9,12.4,"2018-07-08 20:30:00",11.98,"2018-07-08 20:21:40",12.22,66.89,"2018-07-08 20:20:30",62.5,"2018-07-08 20:29:55",64.35,11.31,8.3,0.074,0.229,0.113,0.105,0.073,0.046,0,0,2534,2532,11.79,12.2,0.141,1.173,0,0.07,0,0,0,0,0,0,0,0,5.449
32743,"2018-08-20 21:10:00",29300,9,5.976,"2018-08-20 21:09:55",5.542,"2018-08-20 21:00:15",5.773,84.2,"2018-08-20 21:00:10",80.9,"2018-08-20 21:10:00",82.7,10.16,9.57,0.075,0.096,0.146,0.092,0.058,0.03,0,0,2538,2536,4.816,12.73,0.131,1.1,0.115,0,0,0.001,0,0,0,0,0,0,1.901
30080,"2018-08-02 09:20:00",26637,9,12.58,"2018-08-02 09:16:50",11.53,"2018-08-02 09:10:55",12.12,51.56,"2018-08-02 09:13:15",46.02,"2018-08-02 09:17:10",48.9,9.46,9.27,0.155,0.117,0.132,0.118,0.107,0.096,0,0,2547,2539,19.34,13.36,0.291,1.216,0.103,0,0,0.001,0,0,0,0,0,0,3.243
31012,"2018-08-08 20:40:00",27569,9,7.118,"2018-08-08 20:30:05",6.854,"2018-08-08 20:35:10",6.927,89.3,"2018-08-08 20:31:55",88.2,"2018-08-08 20:30:20",88.9,12.28,10.07,0.191,0.113,0.154,0.106,0.13,0.068,0,0,2541,2536,7.006,12.74,0.049,0.249,0.094,0,0,0.001,0,0,0,0,0,0,1.156
29653,"2018-07-30 10:10:00",26210,9,8.95,"2018-07-30 10:02:05",6.452,"2018-07-30 10:07:40",7.646,83.2,"2018-07-30 10:08:20",54.5,"2018-07-30 10:01:15",73.92,9.58,9.27,0.232,0.119,0.171,0.142,0.176,0.153,0,0,2538,2531,19.05,13.36,0.92,7.675,0.197,0.001,0.001,0.001,0,0,0,0,0,0,7.589
32742,"2018-08-20 21:00:00",29299,9,5.866,"2018-08-20 20:55:55",5.542,"2018-08-20 20:59:50",5.711,84.1,"2018-08-20 21:00:00",82.7,"2018-08-20 20:56:25",83.3,10.33,9.57,0.075,0.096,0.147,0.092,0.058,0.03,0,0,2541,2538,4.945,12.74,0.088,0.353,0.025,0,0,0.001,0,0,0,0,0,0,1.527
27251,"2018-07-13 17:50:00",23808,9,12.55,"2018-07-13 17:45:05",11.57,"2018-07-13 17:50:00",12.17,71.18,"2018-07-13 17:50:00",63.31,"2018-07-13 17:40:05",65.98,19,9.27,0.108,0.174,0.184,0.093,0.067,0.035,0,0,2544,2544,16.24,12.69,0.273,1.567,0.154,0,0,0.001,0,0,0,0,0,0,1.525
27616,"2018-07-16 06:40:00",24173,9,11.65,"2018-07-16 06:39:15",11.28,"2018-07-16 06:32:05",11.45,54.6,"2018-07-16 06:30:25",45.39,"2018-07-16 06:36:50",50.78,5.368,8.52,0.086,0.17,0.133,0.095,0.067,0.039,0,0,2556,2556,14.71,12.17,0.082,2.412,0,0,0,0,0,0,0,0,0,0,0.64
28249,"2018-07-20 16:10:00",24806,9,16.67,"2018-07-20 16:07:40",15.91,"2018-07-20 16:03:55",16.21,36.18,"2018-07-20 16:05:50",31.83,"2018-07-20 16:08:20",34.04,20.26,9.77,0.074,0.127,0.109,0.093,0.061,0.033,0,0,2545,2526,20.56,13.16,0.194,1.128,0.148,0,0,0.001,0,0,0,0,0,0,7.996
31422,"2018-08-11 17:00:00",27979,9,16.07,"2018-08-11 16:50:15",15.05,"2018-08-11 16:53:00",15.39,31.08,"2018-08-11 16:56:35",25.35,"2018-08-11 16:51:15",27.86,23.52,9.76,0.118,0.111,0.121,0.099,0.083,0.059,0,0,2574,2565,22.11,13.12,0.242,1.384,0,0,0.001,0.002,0,0,0,0,0,0,3.377
29263,"2018-07-27 17:10:00",25820,9,12.09,"2018-07-27 17:08:35",11.76,"2018-07-27 17:01:30",11.93,43.25,"2018-07-27 17:01:05",35.25,"2018-07-27 17:07:50",38.5,16.63,10.2,0.313,0.116,0.257,0.164,0.228,0.181,0,0,2517,2510,13.64,12.96,0.084,1.833,0.119,0.09,0,0.001,0,0.001,0,0,0,0,8.84
32496,"2018-08-19 04:00:00",29053,9,3.148,"2018-08-19 03:52:35",2.896,"2018-08-19 03:55:55",3.023,82.3,"2018-08-19 03:57:00",80.1,"2018-08-19 03:52:15",81.2,4.587,9.58,0.075,0.098,0.236,0.092,0.057,0.03,0,0,2547,2544,2.311,12.44,0.077,0.577,0,0,0,0,0,0,0,0,0,0,0.919
32758,"2018-08-20 23:40:00",29315,9,9.38,"2018-08-20 23:40:00",7.904,"2018-08-20 23:30:05",8.69,56.89,"2018-08-20 23:30:05",46.28,"2018-08-20 23:40:00",51.88,7.376,9.58,0.074,0.097,0.145,0.093,0.057,0.029,0,0,2531,2531,4.064,12.68,0.329,2.325,0.122,0,0,0.001,0,0,0,0,0,0,4.422
32097,"2018-08-16 09:30:00",28654,9,14.22,"2018-08-16 09:29:55",13.11,"2018-08-16 09:24:35",13.58,35.47,"2018-08-16 09:25:10",27.9,"2018-08-16 09:27:15",31.98,11.28,10.03,0.08,0.104,0.104,0.093,0.059,0.034,0,0,2559,2556,24.39,13.83,0.236,1.768,0.003,0.038,0,0.001,0,0,0,0,0,0,3.431
27051,"2018-07-12 08:30:00",23608,9,12.4,"2018-07-12 08:21:20",11.49,"2018-07-12 08:25:20",11.93,67.73,"2018-07-12 08:25:30",62.49,"2018-07-12 08:29:50",65.31,10.16,9.78,0.065,0.18,0.103,0.097,0.06,0.035,0,0,2546,2539,20.74,12.66,0.235,1.235,0.124,0,0,0,0,0,0,0,0,0,4.212
29355,"2018-07-28 08:30:00",25912,9,11.46,"2018-07-28 08:27:10",10.11,"2018-07-28 08:20:05",11.01,53.23,"2018-07-28 08:23:00",46.97,"2018-07-28 08:27:40",50.87,7.53,9.79,0.302,0.12,0.245,0.162,0.214,0.174,0,0,2543,2521,14.3,13.01,0.332,1.387,0.096,0.001,0.001,0.001,0,0,0,0,0,0,5.226
27722,"2018-07-17 00:20:00",24279,9,11.14,"2018-07-17 00:10:50",10.61,"2018-07-17 00:16:25",10.84,59.1,"2018-07-17 00:16:10",54.69,"2018-07-17 00:10:05",57.19,7.497,9.05,0.083,0.165,0.13,0.096,0.068,0.04,0,0,2530,2523,8.48,12.2,0.164,1.091,0.001,0.001,0,0,0,0,0,0,0,0,1.79
32100,"2018-08-16 10:00:00",28657,9,14.5,"2018-08-16 09:58:25",13.64,"2018-08-16 09:51:30",14.12,36.22,"2018-08-16 09:52:15",26.96,"2018-08-16 09:54:40",31.01,12.26,10.02,0.08,0.103,0.104,0.092,0.06,0.035,0,0,2564,2558,25.43,14,0.21,1.624,0.042,0,0,0,0,0,0,0,0,0,1.941
28010,"2018-07-19 00:20:00",24567,9,11.55,"2018-07-19 00:16:40",10.81,"2018-07-19 00:10:05",11.19,35.64,"2018-07-19 00:11:20",28.68,"2018-07-19 00:19:55",31.93,8.64,9.81,0.076,0.147,0.117,0.096,0.061,0.035,0,0,2520,2516,7.202,12.46,0.204,2.009,0.12,0,0,0.001,0,0,0,0,0,0,5.012
28431,"2018-07-21 22:30:00",24988,9,12.52,"2018-07-21 22:27:45",11.19,"2018-07-21 22:20:05",12.06,67.86,"2018-07-21 22:20:05",57.1,"2018-07-21 22:27:40",60.27,11.32,10.58,0.065,0.118,0.106,0.093,0.053,0.029,0,0,2535,2530,9.1,12.68,0.399,2.857,0.016,0.03,0.001,0,0,0,0,0,0,0,1.485
29756,"2018-07-31 03:20:00",26313,9,6.189,"2018-07-31 03:11:40",5.583,"2018-07-31 03:15:55",5.869,42.45,"2018-07-31 03:20:00",40.34,"2018-07-31 03:14:15",41.34,5.937,9.83,0.213,0.117,0.161,0.14,0.157,0.14,0,0,2511,2511,2.672,12.51,0.183,0.465,0.032,0,0,0,0,0,0,0,0,0,3.302
31805,"2018-08-14 08:50:00",28362,9,11.5,"2018-08-14 08:40:05",10.55,"2018-08-14 08:50:00",10.87,74.39,"2018-08-14 08:46:20",62.84,"2018-08-14 08:40:10",69.15,8.78,10.37,0.091,0.107,0.107,0.096,0.061,0.039,0,0,2575,2569,22.08,13.53,0.159,2.96,0.073,0.088,0,0.002,0,0,0,0,0,0,1.642
29559,"2018-07-29 18:30:00",26116,9,12.78,"2018-07-29 18:20:05",11.25,"2018-07-29 18:27:00",11.78,53.19,"2018-07-29 18:25:55",32.95,"2018-07-29 18:29:05",44.19,14.13,9.79,0.24,0.114,0.18,0.146,0.184,0.155,0,0,2510,2510,14.66,12.89,0.371,6.977,0.114,0,0,0,0,0,0,0,0,0,7.075
28286,"2018-07-20 22:20:00",24843,9,12.61,"2018-07-20 22:13:15",12.08,"2018-07-20 22:19:55",12.36,43.46,"2018-07-20 22:18:00",39.82,"2018-07-20 22:11:55",42.21,11.84,10.31,0.068,0.125,0.107,0.094,0.055,0.031,0,0,2469,2457,11.11,12.68,0.141,0.915,0.072,0,0.001,0,0,0,0,0,0,0,3.863
29806,"2018-07-31 11:40:00",26363,9,13.76,"2018-07-31 11:37:20",12.98,"2018-07-31 11:33:45",13.34,40.29,"2018-07-31 11:31:45",32.61,"2018-07-31 11:38:55",35.51,12.98,8.91,0.205,0.119,0.151,0.131,0.156,0.139,0,0,2559,2555,23.32,13.84,0.198,1.877,0.204,0.097,0,0,0,0,0,0,0,0,2.253
32107,"2018-08-16 11:10:00",28664,9,15.8,"2018-08-16 11:02:45",14.94,"2018-08-16 11:09:20",15.27,32.16,"2018-08-16 11:07:35",27.34,"2018-08-16 11:02:55",29.18,15.38,10.01,0.079,0.103,0.104,0.091,0.062,0.036,0,0,2573,2565,27.91,13.95,0.214,1.015,0.202,0,0,0,0,0,0,0,0,0,2.01
30944,"2018-08-08 09:20:00",27501,9,11,"2018-08-08 09:10:10",10.31,"2018-08-08 09:19:55",10.62,77.29,"2018-08-08 09:14:20",68.03,"2018-08-08 09:11:30",72.21,8.83,9.52,0.211,0.119,0.167,0.105,0.145,0.07,0,0,2574,2571,23.78,13.52,0.157,2,0.116,0.012,0,0,0,0,0,0,0,0,1.776
29008,"2018-07-25 22:40:00",25565,9,6.491,"2018-07-25 22:38:20",6.148,"2018-07-25 22:30:25",6.333,100,"2018-07-25 22:30:05",100,"2018-07-25 22:30:05",100,11.3,10.44,0.345,0.114,0.332,0.156,0.251,0.159,0,0,2534,2533,6.852,12.64,0.109,0,0.075,0.091,0,0,0.001,0.001,0,0,0,0,1.762
28865,"2018-07-24 22:50:00",25422,9,11.58,"2018-07-24 22:50:00",10.19,"2018-07-24 22:41:30",10.81,73.07,"2018-07-24 22:41:15",65.51,"2018-07-24 22:50:00",69.46,11.05,10.32,0.302,0.114,0.275,0.158,0.219,0.131,0,0,2552,2549,8.68,12.65,0.46,2.507,0.066,0.016,0,0,0,0,0,0,0,0,1.699
29590,"2018-07-29 23:40:00",26147,9,3.36,"2018-07-29 23:30:35",3.229,"2018-07-29 23:37:15",3.27,100,"2018-07-29 23:30:05",100,"2018-07-29 23:30:05",100,9.87,9.83,0.237,0.115,0.178,0.146,0.179,0.153,0,0,2521,2520,4.557,12.67,0.036,0,0.084,0.016,0,0.001,0,0,0,0,0,0,1.479
26333,"2018-07-07 08:50:00",22890,9,15.62,"2018-07-07 08:46:25",15.04,"2018-07-07 08:40:20",15.32,46.75,"2018-07-07 08:43:00",39.27,"2018-07-07 08:46:40",43.14,8.85,7.719,0.079,0.244,0.114,0.11,0.076,0.047,0,0,2560,2557,22.98,12.38,0.117,1.595,0.12,0,0,0,0,0,0,0,0,0,1.396
30500,"2018-08-05 07:20:00",27057,9,7.066,"2018-08-05 07:20:00",5.966,"2018-08-05 07:10:10",6.266,82.7,"2018-08-05 07:10:05",72.45,"2018-08-05 07:20:00",80.1,6.4,8.8,0.282,0.11,0.321,0.107,0.186,0.074,0,0,2584,2542,5.7,12.61,0.286,2.408,0.067,0,0.001,0,0,0,0.001,0,0,0,9.25
27221,"2018-07-13 12:50:00",23778,9,11.9,"2018-07-13 12:43:55",11.59,"2018-07-13 12:47:35",11.74,77.01,"2018-07-13 12:50:00",71,"2018-07-13 12:42:20",73.59,15.25,8.76,0.112,0.178,0.204,0.093,0.067,0.034,0,0,2552,2550,16.81,12.86,0.078,1.428,0,0,0.001,0,0,0,0,0,0,0,1.237
31549,"2018-08-12 14:10:00",28106,9,17.51,"2018-08-12 14:00:50",16.12,"2018-08-12 14:10:00",16.79,30.96,"2018-08-12 14:06:55",25.18,"2018-08-12 14:03:15",27.65,23.78,9.76,0.107,0.11,0.115,0.095,0.079,0.054,0,0,2576,2566,23.15,13.95,0.376,1.227,0.231,0.001,0,0,0,0,0,0,0,0,2.83
28665,"2018-07-23 13:30:00",25222,9,9.06,"2018-07-23 13:29:15",8.75,"2018-07-23 13:21:50",8.89,100,"2018-07-23 13:20:05",100,"2018-07-23 13:20:05",100,13.8,9.8,0.14,0.114,0.263,0.087,0.127,0.034,0,0,2536,2536,11.24,12.81,0.089,0,0,0,0.001,0.001,0,0.001,0,0.001,0,0,6.156
29591,"2018-07-29 23:50:00",26148,9,3.26,"2018-07-29 23:40:05",3.179,"2018-07-29 23:41:15",3.221,100,"2018-07-29 23:40:05",100,"2018-07-29 23:40:05",100,9.83,9.83,0.236,0.115,0.178,0.146,0.179,0.153,0,0,2522,2520,4.471,12.65,0.018,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0.966
32589,"2018-08-19 19:30:00",29146,9,4.39,"2018-08-19 19:23:15",3.917,"2018-08-19 19:29:00",4.198,93.4,"2018-08-19 19:28:45",80.2,"2018-08-19 19:21:25",88.9,11.39,9.05,0.077,0.093,0.2,0.091,0.062,0.029,0,0,2556,2547,5.7,12.81,0.17,4.308,0.099,0,0,0.001,0,0,0,0,0,0,3.688
30955,"2018-08-08 11:10:00",27512,9,11.25,"2018-08-08 11:07:20",9.74,"2018-08-08 11:00:05",10.77,88.3,"2018-08-08 11:01:30",73.92,"2018-08-08 11:08:40",80.3,12.78,9.26,0.208,0.118,0.163,0.105,0.143,0.068,0,0,2561,2554,19.92,13.75,0.453,3.985,0.001,0.001,0.001,0,0,0,0,0.001,0,0,2.073
29197,"2018-07-27 06:10:00",25754,9,8.92,"2018-07-27 06:08:20",7.772,"2018-07-27 06:04:40",8.42,62.16,"2018-07-27 06:04:05",51.15,"2018-07-27 06:08:00",56.58,7.481,10.32,0.329,0.116,0.291,0.164,0.237,0.186,0,0,2554,2545,7.159,12.43,0.309,2.652,0.044,0,0.001,0,0,0,0,0,0,0,3.089
26288,"2018-07-07 01:20:00",22845,9,13.28,"2018-07-07 01:10:05",12.84,"2018-07-07 01:14:25",13.07,38.62,"2018-07-07 01:13:20",37.42,"2018-07-07 01:19:45",38.08,6.42,8.28,0.081,0.243,0.115,0.112,0.074,0.045,0,0,2552,2550,6.897,12,0.141,0.34,0.067,0.012,0,0,0,0,0,0,0,0,1.284
27222,"2018-07-13 13:00:00",23779,9,11.85,"2018-07-13 12:51:05",10.32,"2018-07-13 13:00:00",11.3,85.5,"2018-07-13 13:00:00",71.9,"2018-07-13 12:51:10",78.77,15.26,8.76,0.112,0.177,0.203,0.093,0.067,0.034,0,0,2555,2551,16.39,12.73,0.386,3.292,0.002,0.001,0.001,0,0,0,0,0,0,0,1.284
30405,"2018-08-04 15:30:00",26962,9,12.96,"2018-08-04 15:20:05",9.96,"2018-08-04 15:27:00",10.63,62.28,"2018-08-04 15:28:20",47.04,"2018-08-04 15:20:05",54.89,13.78,8.76,0.282,0.115,0.241,0.106,0.157,0.073,0,0,2532,2531,15.77,13.1,0.783,3.093,0.001,0.001,0,0,0,0.001,0,0,0,0,17.82
27864,"2018-07-18 00:00:00",24421,9,11.84,"2018-07-17 23:51:40",11.09,"2018-07-17 23:54:45",11.37,52.11,"2018-07-17 23:58:45",47.39,"2018-07-17 23:51:35",50.13,9.56,9.81,0.082,0.16,0.126,0.096,0.067,0.039,0,0,2539,2523,10.06,12.34,0.234,1.507,0,0.023,0,0.001,0,0,0,0,0,0,8.11
29221,"2018-07-27 10:10:00",25778,9,13.83,"2018-07-27 10:04:40",13.04,"2018-07-27 10:06:10",13.38,49.54,"2018-07-27 10:04:10",39.75,"2018-07-27 10:08:40",44.26,10.01,9.77,0.33,0.121,0.28,0.162,0.237,0.186,0,0,2558,2555,23.18,13.47,0.185,2.39,0.163,0,0,0,0,0,0,0,0,0,2.513
32779,"2018-08-21 03:10:00",29336,9,6.885,"2018-08-21 03:05:05",6.552,"2018-08-21 03:03:00",6.73,68.09,"2018-08-21 03:09:10",65.71,"2018-08-21 03:00:25",66.78,6.453,9.31,0.074,0.097,0.143,0.093,0.057,0.029,0,0,2566,2551,6.265,12.6,0.095,0.584,0,0.012,0,0.001,0,0,0,0,0,0,5.617
27214,"2018-07-13 11:40:00",23771,9,12.23,"2018-07-13 11:30:05",11.69,"2018-07-13 11:39:55",12.02,79.22,"2018-07-13 11:37:55",70.16,"2018-07-13 11:32:20",75.16,15.14,8.75,0.116,0.178,0.207,0.093,0.067,0.035,0,0,2555,2549,19.44,12.82,0.147,2.255,0.119,0.001,0,0,0,0,0,0,0,0,1.686
32625,"2018-08-20 01:30:00",29182,9,3.299,"2018-08-20 01:20:40",2.067,"2018-08-20 01:27:50",2.78,73.66,"2018-08-20 01:28:10",64.14,"2018-08-20 01:21:15",68.17,4.379,9.15,0.076,0.096,0.193,0.092,0.057,0.027,0,0,2558,2548,0.011,12.63,0.337,3.186,0.096,0.089,0.001,0.001,0,0,0,0,0,0,4.256
31672,"2018-08-13 10:40:00",28229,9,16.32,"2018-08-13 10:34:35",15.32,"2018-08-13 10:35:55",15.85,35.25,"2018-08-13 10:38:55",28,"2018-08-13 10:34:55",31.66,14.13,10.26,0.098,0.11,0.111,0.094,0.069,0.046,0,0,2569,2558,27.03,13.95,0.273,1.714,0.156,0,0,0,0,0,0,0,0,0,4.14
32581,"2018-08-19 18:10:00",29138,9,6.532,"2018-08-19 18:09:25",6.36,"2018-08-19 18:03:20",6.41,73.08,"2018-08-19 18:09:45",66.21,"2018-08-19 18:02:45",67.95,14.17,9.04,0.076,0.093,0.202,0.091,0.064,0.03,0,0,2565,2565,10.09,12.91,0.037,1.669,0.117,0.003,0.001,0.001,0,0,0,0,0,0,0.738
27704,"2018-07-16 21:20:00",24261,9,11.07,"2018-07-16 21:20:00",10.41,"2018-07-16 21:15:50",10.62,56.15,"2018-07-16 21:18:05",52.31,"2018-07-16 21:20:00",55.14,9.75,9.05,0.085,0.165,0.131,0.096,0.068,0.04,0,0,2526,2526,7.751,12.28,0.15,0.817,0.104,0,0.001,0,0,0,0,0,0,0,3.265
29409,"2018-07-28 17:30:00",25966,9,9.68,"2018-07-28 17:27:35",9,"2018-07-28 17:23:40",9.32,80.7,"2018-07-28 17:23:15",64.32,"2018-07-28 17:25:45",72.12,13.32,9.8,0.28,0.118,0.219,0.157,0.207,0.169,0,0,2519,2518,11.84,12.98,0.252,5.662,0.042,0,0,0.001,0,0,0,0,0,0,1.141
30976,"2018-08-08 14:40:00",27533,9,12.48,"2018-08-08 14:31:20",11.27,"2018-08-08 14:36:55",11.78,72.25,"2018-08-08 14:38:10",62.45,"2018-08-08 14:39:20",66.17,15.78,9.36,0.2,0.118,0.158,0.104,0.14,0.071,0,0,2558,2557,16.71,14.12,0.282,2.342,0.077,0.083,0,0,0,0,0,0,0,0,3.023
30114,"2018-08-02 15:00:00",26671,9,16.43,"2018-08-02 14:54:45",15.96,"2018-08-02 14:52:55",16.18,38.57,"2018-08-02 14:54:10",32.05,"2018-08-02 14:54:40",34.07,18.17,9.26,0.142,0.115,0.129,0.112,0.1,0.087,0,0,2553,2527,21.95,13.71,0.135,1.279,0,0,0,0,0,0,0,0,0,0,8.25
29618,"2018-07-30 04:20:00",26175,9,4.766,"2018-07-30 04:11:45",4.008,"2018-07-30 04:20:00",4.542,78.69,"2018-07-30 04:19:50",71.23,"2018-07-30 04:10:50",75.15,7.499,9.84,0.235,0.116,0.177,0.146,0.176,0.151,0,0,2505,2501,1.904,12.54,0.169,1.677,0.055,0,0,0,0,0,0,0,0,0,1.452
32532,"2018-08-19 10:00:00",29089,9,3.906,"2018-08-19 09:57:45",3.38,"2018-08-19 09:55:45",3.688,83.9,"2018-08-19 09:56:40",77.94,"2018-08-19 09:54:40",81.1,6.381,9.03,0.075,0.099,0.225,0.091,0.059,0.028,0,0,2566,2562,9.71,13.21,0.131,1.44,0.089,0.043,0,0.001,0,0,0,0,0,0,1.951
27884,"2018-07-18 03:20:00",24441,9,9.83,"2018-07-18 03:10:15",9.48,"2018-07-18 03:15:50",9.65,58.5,"2018-07-18 03:15:45",56.85,"2018-07-18 03:13:15",57.72,8.4,9.55,0.081,0.16,0.125,0.097,0.066,0.037,0,0,2523,2519,9.15,12.28,0.097,0.39,0.112,0.012,0,0.001,0,0,0,0,0,0,1.33
29935,"2018-08-01 09:10:00",26492,9,13.67,"2018-08-01 09:05:20",12.86,"2018-08-01 09:09:45",13.34,40.95,"2018-08-01 09:09:30",31.75,"2018-08-01 09:02:45",36.92,8.9,9.27,0.181,0.12,0.141,0.127,0.132,0.121,0,0,2556,2548,18.61,13.2,0.221,2.335,0.124,0,0,0,0,0,0,0,0,0,2.801
30199,"2018-08-03 05:10:00",26756,9,9.21,"2018-08-03 05:04:35",8.89,"2018-08-03 05:09:50",9.07,69.2,"2018-08-03 05:09:40",66.06,"2018-08-03 05:07:20",67.38,9,9.94,0.131,0.113,0.126,0.113,0.084,0.074,0,0,2532,2530,8.1,12.53,0.085,0.749,0.076,0.09,0,0,0,0,0,0,0,0,0.559
29734,"2018-07-30 23:40:00",26291,9,5.664,"2018-07-30 23:40:00",3.623,"2018-07-30 23:37:15",4.02,89.3,"2018-07-30 23:32:30",56.98,"2018-07-30 23:40:00",81.2,8.67,10.07,0.213,0.117,0.162,0.141,0.159,0.142,0,0,2526,2517,1.927,12.65,0.52,11.13,0.123,0.052,0,0.001,0,0,0,0,0,0,9.26
32096,"2018-08-16 09:20:00",28653,9,14.08,"2018-08-16 09:15:00",13.37,"2018-08-16 09:13:40",13.64,37.32,"2018-08-16 09:13:45",29.29,"2018-08-16 09:15:05",33.05,10.9,10.07,0.081,0.104,0.104,0.093,0.059,0.034,0,0,2565,2557,24.1,13.73,0.165,1.858,0.141,0.063,0.001,0,0,0,0,0,0,0,1.949
28151,"2018-07-19 23:50:00",24708,9,12.66,"2018-07-19 23:40:05",11.76,"2018-07-19 23:49:55",12.11,37.15,"2018-07-19 23:50:00",35.24,"2018-07-19 23:40:25",36.27,10.18,10.32,0.074,0.134,0.11,0.095,0.057,0.032,0,0,2532,2528,8.77,12.57,0.229,0.455,0.122,0,0,0,0,0,0,0,0,0,2.561
31338,"2018-08-11 03:00:00",27895,9,7.804,"2018-08-11 02:52:10",7.016,"2018-08-11 02:59:50",7.418,42.03,"2018-08-11 02:50:05",40.79,"2018-08-11 02:52:05",41.29,6.198,10.08,0.136,0.114,0.129,0.105,0.084,0.058,0,0,2553,2545,3.443,12.56,0.248,0.291,0,0,0,0,0,0,0,0,0,0,1.994
26357,"2018-07-07 12:50:00",22914,9,16.85,"2018-07-07 12:46:40",16.31,"2018-07-07 12:49:55",16.61,41.98,"2018-07-07 12:49:50",37.06,"2018-07-07 12:42:00",38.93,16.47,7.709,0.084,0.239,0.113,0.105,0.079,0.048,0,0,2565,2561,24.84,12.59,0.134,1.246,0.182,0,0.001,0,0,0.001,0,0.001,0,0,3.993
29598,"2018-07-30 01:00:00",26155,9,3.492,"2018-07-30 00:51:05",3.451,"2018-07-30 00:53:25",3.472,100,"2018-07-30 00:50:05",100,"2018-07-30 00:50:05",100,9.32,9.83,0.236,0.116,0.177,0.146,0.178,0.153,0,0,2522,2520,4.342,12.65,0.01,0,0,0,0,0.001,0,0,0,0,0,0,0.955
29264,"2018-07-27 17:20:00",25821,9,12.36,"2018-07-27 17:19:50",12.04,"2018-07-27 17:10:05",12.25,41.36,"2018-07-27 17:10:15",33.41,"2018-07-27 17:17:50",35.86,16.27,10.29,0.312,0.117,0.257,0.164,0.228,0.181,0,0,2522,2515,13.61,12.98,0.08,1.532,0.062,0.041,0,0.001,0,0.001,0,0,0,0,10.39
26149,"2018-07-06 02:10:00",22706,9,10.67,"2018-07-06 02:09:15",9.42,"2018-07-06 02:04:40",9.88,46.1,"2018-07-06 02:04:30",42.74,"2018-07-06 02:00:05",44.49,5.792,8.3,0.085,0.248,0.115,0.115,0.076,0.046,0,0,2553,2547,5.788,11.98,0.35,0.907,0.111,0.04,0,0,0,0,0,0,0,0,2.724
26770,"2018-07-10 09:40:00",23327,9,15.99,"2018-07-10 09:39:15",15.1,"2018-07-10 09:32:55",15.55,46.14,"2018-07-10 09:34:50",37.71,"2018-07-10 09:34:00",42.94,11.49,8.75,0.072,0.215,0.109,0.1,0.069,0.043,0,0,2559,2551,24.01,12.62,0.208,1.62,0.19,0.001,0,0,0,0,0,0,0,0,1.848
30825,"2018-08-07 13:30:00",27382,9,13.79,"2018-08-07 13:20:05",12.81,"2018-08-07 13:22:30",13.17,64.38,"2018-08-07 13:22:55",54.43,"2018-08-07 13:29:45",60.06,18.15,9.26,0.234,0.117,0.186,0.103,0.16,0.073,0,0,2578,2574,21.67,13.52,0.212,2.133,0.059,0,0,0,0,0,0,0,0,0,4.35
28274,"2018-07-20 20:20:00",24831,9,13.2,"2018-07-20 20:14:15",12.88,"2018-07-20 20:11:25",13.09,44.67,"2018-07-20 20:11:10",41.49,"2018-07-20 20:18:50",42.97,14.22,10.31,0.069,0.124,0.108,0.094,0.057,0.031,0,0,2466,2463,13.05,12.72,0.113,0.842,0.11,0,0.001,0.001,0,0,0,0,0,0,5.05
